,open,low,high,close,price_change,change_percent,date,shamsi_date
3348,"318,480","318,480","318,480","318,480",12690,3.98%,2022/09/30,1401/07/08
3349,"321,480","321,450","331,820","331,170",290,0.09%,2022/10/01,1401/07/09
3350,"327,320","325,750","332,520","331,460",1000,0.3%,2022/10/02,1401/07/10
3351,"333,450","330,750","334,520","332,460",1440,0.44%,2022/10/03,1401/07/11
3352,"333,180","330,450","333,220","331,020",-,-,2022/10/04,1401/07/12
3353,"331,020","331,020","331,020","331,020",4410,1.35%,2022/10/05,1401/07/13
3354,"327,010","325,950","327,020","326,610",420,0.13%,2022/10/06,1401/07/14
3355,"328,060","325,460","328,110","326,190",3170,0.98%,2022/10/08,1401/07/16
3356,"326,110","322,950","326,110","323,020",1940,0.6%,2022/10/09,1401/07/17
3357,"323,070","320,850","325,620","324,960",2560,0.79%,2022/10/10,1401/07/18
3358,"324,980","324,750","328,120","327,520",1010,0.31%,2022/10/11,1401/07/19
3359,"327,020","325,650","327,520","326,510",2950,0.9%,2022/10/12,1401/07/20
3360,"326,210","326,150","329,520","329,460",-,-,2022/10/13,1401/07/21
3361,"329,460","329,460","329,460","329,460",1440,0.44%,2022/10/14,1401/07/22
3362,"328,620","327,450","328,620","328,020",3190,0.97%,2022/10/15,1401/07/23
3363,"329,170","328,950","331,520","331,210",2590,0.79%,2022/10/16,1401/07/24
3364,"329,820","328,350","329,820","328,620",230,0.07%,2022/10/17,1401/07/25
3365,"326,970","326,450","328,520","328,390",420,0.13%,2022/10/18,1401/07/26
3366,"329,450","327,950","329,520","327,970",1420,0.43%,2022/10/19,1401/07/27
3367,"327,190","325,750","327,220","326,550",-,-,2022/10/20,1401/07/28
3368,"326,550","326,550","326,550","326,550",1110,0.34%,2022/10/21,1401/07/29
3369,"326,520","326,450","328,620","327,660",490,0.15%,2022/10/22,1401/07/30
3370,"328,380","327,560","329,020","328,150",430,0.13%,2022/10/23,1401/08/01
3371,"327,160","326,250","328,020","327,720",1040,0.32%,2022/10/24,1401/08/02
3372,"328,010","327,750","328,820","328,760",50,0.02%,2022/10/25,1401/08/03
3373,"328,910","327,850","328,920","328,810",1710,0.52%,2022/10/26,1401/08/04
3374,"330,220","329,950","330,820","330,520",-,-,2022/10/27,1401/08/05
3375,"330,520","330,520","330,520","330,520",1370,0.42%,2022/10/28,1401/08/06
3376,"330,110","329,150","330,820","329,150",620,0.19%,2022/10/29,1401/08/07
3377,"329,110","328,350","330,020","329,770",22050,6.69%,2022/10/30,1401/08/08
3378,"351,820","351,820","351,820","351,820",19310,5.81%,2022/10/31,1401/08/09
3379,"333,665","332,510","334,820","332,510",29430,8.85%,2022/11/01,1401/08/10
3380,"361,940","361,940","361,940","361,940",8050,2.27%,2022/11/07,1401/08/16
3381,"353,560","353,560","353,890","353,890",3300,0.94%,2022/11/09,1401/08/18
3382,"354,050","348,350","354,120","350,590",-,-,2022/11/10,1401/08/19
3383,"350,590","350,590","350,590","350,590",1180,0.34%,2022/11/11,1401/08/20
3384,"350,780","348,750","351,320","349,410",4110,1.18%,2022/11/12,1401/08/21
3385,"349,020","348,650","355,020","353,520",1030,0.29%,2022/11/13,1401/08/22
3386,"353,260","352,490","354,820","352,490",40,0.01%,2022/11/14,1401/08/23
3387,"352,080","351,690","356,600","352,450",1000,0.28%,2022/11/15,1401/08/24
3388,"355,320","349,580","355,680","351,450",3940,1.13%,2022/11/16,1401/08/25
3389,"353,680","344,460","353,680","347,510",-,-,2022/11/17,1401/08/26
3390,"347,510","347,510","347,510","347,510",650,0.19%,2022/11/18,1401/08/27
3391,"350,400","347,670","352,330","348,160",10,-,2022/11/19,1401/08/28
3392,"348,240","348,160","352,700","351,600",400,0.11%,2022/11/20,1401/08/29
3393,"353,490","350,380","354,950","352,000",3200,0.92%,2022/11/21,1401/08/30
3394,"351,410","347,770","353,060","348,800",810,0.23%,2022/11/22,1401/09/01
3395,"349,850","347,590","352,130","347,990",4910,1.41%,2022/11/23,1401/09/02
3396,"345,230","345,090","352,900","352,900",3000,0.86%,2022/11/24,1401/09/03
3397,"349,900","349,900","349,900","349,900",2720,0.78%,2022/11/25,1401/09/04
3398,"350,400","349,030","354,400","352,620",2080,0.59%,2022/11/26,1401/09/05
3399,"352,520","351,350","357,250","354,700",3420,0.96%,2022/11/27,1401/09/06
3400,"355,960","351,820","360,420","358,120",3620,1.02%,2022/11/28,1401/09/07
3401,"356,190","353,780","357,800","354,500",-,-,2022/11/29,1401/09/08
3402,"353,850","352,610","354,500","354,500",2450,0.69%,2022/11/30,1401/09/09
3403,"351,970","351,770","356,950","356,950",1000,0.28%,2022/12/01,1401/09/10
3404,"357,950","357,950","357,950","357,950",710,0.2%,2022/12/02,1401/09/11
3405,"354,670","354,020","357,240","357,240",260,0.07%,2022/12/03,1401/09/12
3406,"357,350","356,300","357,500","357,500",1000,0.28%,2022/12/04,1401/09/13
3407,"359,520","356,120","362,810","358,500",470,0.13%,2022/12/05,1401/09/14
3408,"360,580","357,730","361,500","358,970",330,0.09%,2022/12/06,1401/09/15
3409,"357,630","355,210","361,400","359,300",680,0.19%,2022/12/07,1401/09/16
3410,"360,440","357,760","361,160","358,620",2450,0.68%,2022/12/08,1401/09/17
3411,"357,060","356,840","363,940","361,070",10930,3.03%,2022/12/10,1401/09/19
3412,"361,790","361,290","372,000","372,000",3600,0.97%,2022/12/11,1401/09/20
3413,"369,010","367,710","375,730","375,600",1250,0.33%,2022/12/12,1401/09/21
3414,"374,470","368,100","379,570","374,350",4950,1.32%,2022/12/13,1401/09/22
3415,"375,070","369,980","380,720","379,300",1020,0.27%,2022/12/14,1401/09/23
3416,"383,770","376,200","389,260","378,280",-,-,2022/12/15,1401/09/24
3417,"378,280","378,280","378,280","378,280",8630,2.28%,2022/12/16,1401/09/25
3418,"375,770","375,770","389,430","386,910",1580,0.41%,2022/12/17,1401/09/26
3419,"388,400","379,010","389,170","385,330",2990,0.78%,2022/12/18,1401/09/27
3420,"385,750","382,610","393,500","388,320",3650,0.95%,2022/12/19,1401/09/28
3421,"385,020","378,820","388,820","384,670",590,0.15%,2022/12/20,1401/09/29
3422,"384,520","378,000","387,250","384,080",6420,1.67%,2022/12/21,1401/09/30
3423,"382,400","382,210","390,500","390,500",-,-,2022/12/22,1401/10/01
3424,"390,500","390,500","390,500","390,500",5120,1.31%,2022/12/23,1401/10/02
3425,"390,270","389,200","396,810","395,620",30,0.01%,2022/12/24,1401/10/03
3426,"395,670","393,270","399,000","395,650",1560,0.39%,2022/12/25,1401/10/04
3427,"395,590","390,090","405,790","397,210",-,-,2022/12/26,1401/10/05
3428,"397,210","397,210","397,210","397,210",5790,1.46%,2022/12/27,1401/10/06
3429,"401,040","397,830","425,060","403,000",15960,3.96%,2022/12/28,1401/10/07
3430,"418,960","418,960","418,960","418,960",2810,0.68%,2022/12/29,1401/10/08
3431,"416,150","416,150","416,150","416,150",27150,6.98%,2022/12/30,1401/10/09
3432,"406,690","389,000","407,020","389,000",4000,1.03%,2022/12/31,1401/10/10
3433,"386,820","379,820","397,090","393,000",5410,1.4%,2023/01/01,1401/10/11
3434,"391,440","387,320","391,590","387,590",9940,2.56%,2023/01/02,1401/10/12
3435,"387,530","374,520","387,590","397,530",6110,1.56%,2023/01/03,1401/10/13
3436,"387,060","386,820","395,100","391,420",3410,0.87%,2023/01/04,1401/10/14
3437,"387,530","387,390","395,100","394,830",-,-,2023/01/05,1401/10/15
3438,"394,830","394,830","394,830","394,830",6610,1.67%,2023/01/06,1401/10/16
3439,"396,750","396,020","402,100","401,440",1380,0.34%,2023/01/07,1401/10/17
3440,"404,830","400,500","407,370","402,820",2410,0.6%,2023/01/08,1401/10/18
3441,"403,480","395,000","404,100","400,410",1590,0.4%,2023/01/09,1401/10/19
3442,"402,240","401,100","405,600","402,000",2740,0.68%,2023/01/10,1401/10/20
3443,"401,810","400,300","404,900","404,740",400,0.1%,2023/01/11,1401/10/21
3444,"405,080","403,800","406,000","405,140",2490,0.62%,2023/01/12,1401/10/22
3445,"402,860","401,300","403,400","402,650",1260,0.31%,2023/01/14,1401/10/24
3446,"402,360","400,500","402,800","401,390",1460,0.36%,2023/01/15,1401/10/25
3447,"400,850","400,560","402,900","402,850",7540,1.87%,2023/01/16,1401/10/26
3448,"406,630","406,170","410,600","410,390",12850,3.13%,2023/01/17,1401/10/27
3449,"411,290","411,100","423,600","423,240",3210,0.76%,2023/01/18,1401/10/28
3450,"419,240","418,210","422,400","420,030",10000,2.38%,2023/01/19,1401/10/29
3451,"422,330","422,100","440,400","430,030",14290,3.32%,2023/01/21,1401/11/01
3452,"431,590","424,810","444,100","444,320",12320,2.85%,2023/01/22,1401/11/02
3453,"433,450","431,800","447,600","432,000",7000,1.65%,2023/01/23,1401/11/03
3454,"431,820","419,300","432,600","425,000",4360,1.04%,2023/01/24,1401/11/04
3455,"414,310","411,420","425,600","420,640",3700,0.88%,2023/01/25,1401/11/05
3456,"419,450","417,300","426,100","424,340",12790,3.01%,2023/01/26,1401/11/06
3457,"431,360","419,350","440,100","437,130",1680,0.38%,2023/01/28,1401/11/08
3458,"436,480","432,800","439,800","438,810",2250,0.52%,2023/01/29,1401/11/09
3459,"439,400","433,810","440,900","436,560",730,0.17%,2023/01/30,1401/11/10
3460,"435,880","433,310","438,900","437,290",850,0.19%,2023/01/31,1401/11/11
3461,"437,070","425,880","438,090","436,440",340,0.08%,2023/02/01,1401/11/12
3462,"436,050","435,810","436,370","436,100",530,0.12%,2023/02/02,1401/11/13
3463,"436,260","435,540","436,360","435,570",200,0.05%,2023/02/05,1401/11/16
3464,"435,750","435,250","435,890","435,370",350,0.08%,2023/02/06,1401/11/17
3465,"435,520","434,730","435,550","435,020",520,0.12%,2023/02/07,1401/11/18
3466,"434,980","434,430","435,030","434,500",370,0.09%,2023/02/08,1401/11/19
3467,"434,220","434,000","434,440","434,130",310,0.07%,2023/02/09,1401/11/20
3468,"434,100","433,700","434,460","433,820",310,0.07%,2023/02/12,1401/11/23
3469,"434,370","434,100","434,400","434,130",20,-,2023/02/13,1401/11/24
3470,"434,010","434,000","434,390","434,110",16070,3.7%,2023/02/14,1401/11/25
3471,"434,290","434,090","450,540","450,180",940,0.21%,2023/02/15,1401/11/26
3472,"450,350","450,100","451,300","451,120",-,-,2023/02/16,1401/11/27
3473,"451,205","395,220","451,290","451,120",930,0.21%,2023/02/18,1401/11/29
3474,"451,180","451,100","452,180","452,050",30,0.01%,2023/02/19,1401/11/30
3475,"452,070","451,980","452,180","452,020",36420,8.76%,2023/02/20,1401/12/01
3476,"451,990","415,480","452,180","415,600",110,0.03%,2023/02/21,1401/12/02
3477,"415,490","415,490","415,490","415,490",1510,0.36%,2023/02/22,1401/12/03
3478,"417,000","417,000","417,000","417,000",590,0.14%,2023/02/23,1401/12/04
3479,"417,590","417,590","417,590","417,590",9220,2.21%,2023/02/25,1401/12/06
3480,"426,810","426,810","426,810","426,810",4110,0.96%,2023/02/26,1401/12/07
3481,"430,920","430,920","430,920","430,920",2450,0.57%,2023/02/27,1401/12/08
3482,"433,370","433,370","433,370","433,370",4780,1.1%,2023/02/28,1401/12/09
3483,"438,150","438,150","438,150","438,150",8320,1.9%,2023/03/01,1401/12/10
3484,"446,470","446,470","446,470","446,470",78530,17.59%,2023/03/02,1401/12/11
3485,"448,160","448,160","448,160","525,000",24000,4.79%,2023/03/04,1401/12/13
3486,"435,790","435,790","511,000","501,000",2110,0.42%,2023/03/05,1401/12/14
3487,"498,000","493,830","503,590","498,890",7540,1.53%,2023/03/06,1401/12/15
3488,"483,960","481,300","499,600","491,350",-,-,2023/03/07,1401/12/16
3489,"502,675","395,220","514,000","491,350",4680,0.96%,2023/03/08,1401/12/17
3490,"498,670","485,800","499,100","486,670",47470,10.81%,2023/03/09,1401/12/18
3491,"473,440","438,700","473,600","439,200",7000,1.62%,2023/03/11,1401/12/20
3492,"433,760","416,000","454,300","432,200",15970,3.7%,2023/03/12,1401/12/21
3493,"433,300","433,000","450,300","448,170",11740,2.62%,2023/03/13,1401/12/22
3494,"445,300","445,000","459,910","459,910",550,0.12%,2023/03/14,1401/12/23
3495,"461,960","451,820","462,100","460,460",4140,0.91%,2023/03/15,1401/12/24
3496,"452,940","448,300","456,600","456,320",3560,0.78%,2023/03/16,1401/12/25
3497,"462,380","458,800","465,100","459,880",78120,16.99%,2023/03/18,1401/12/27
3498,"538,000","538,000","538,000","538,000",22900,4.45%,2023/03/19,1401/12/28
3499,"535,400","506,950","535,600","515,100",7300,1.44%,2023/04/03,1402/01/14
3500,"515,070","496,340","515,100","507,800",150,0.03%,2023/04/04,1402/01/15
3501,"508,030","505,320","513,100","507,950",890,0.18%,2023/04/05,1402/01/16
3502,"500,300","498,810","507,100","507,060",-,-,2023/04/06,1402/01/17
3503,"522,530","395,220","538,000","507,060",770,0.15%,2023/04/07,1402/01/18
3504,"509,580","502,810","511,600","507,830",7930,1.59%,2023/04/08,1402/01/19
3505,"507,030","499,800","508,600","499,900",3410,0.68%,2023/04/09,1402/01/20
3506,"500,550","495,800","505,600","503,310",4710,0.94%,2023/04/10,1402/01/21
3507,"508,870","505,820","513,600","508,020",960,0.19%,2023/04/11,1402/01/22
3508,"509,430","507,510","510,600","508,980",580,0.11%,2023/04/13,1402/01/24
3509,"511,990","506,800","512,060","508,400",3040,0.6%,2023/04/15,1402/01/26
3510,"505,060","502,800","513,600","511,440",1610,0.31%,2023/04/16,1402/01/27
3511,"511,640","511,300","517,700","513,050",4550,0.89%,2023/04/17,1402/01/28
3512,"513,130","509,400","517,600","517,600",570,0.11%,2023/04/18,1402/01/29
3513,"518,560","516,800","519,600","517,030",2980,0.58%,2023/04/19,1402/01/30
3514,"517,100","513,800","517,100","514,050",3410,0.66%,2023/04/20,1402/01/31
3515,"517,450","512,300","517,600","517,460",1440,0.28%,2023/04/24,1402/02/04
3516,"518,410","514,800","518,600","516,020",5990,1.16%,2023/04/25,1402/02/05
3517,"516,080","515,800","522,100","522,010",10820,2.07%,2023/04/26,1402/02/06
3518,"524,640","524,400","533,600","532,830",-,-,2023/04/27,1402/02/07
3519,"532,960","532,830","533,090","532,830",9000,1.69%,2023/04/28,1402/02/08
3520,"534,320","534,300","545,100","541,830",4100,0.76%,2023/04/29,1402/02/09
3521,"538,980","538,800","546,100","545,930",4580,0.84%,2023/04/30,1402/02/10
3522,"548,860","548,800","555,600","550,510",9990,1.85%,2023/05/01,1402/02/11
3523,"547,300","540,520","547,600","540,520",5280,0.99%,2023/05/02,1402/02/12
3524,"531,040","530,800","539,100","535,240",1600,0.3%,2023/05/03,1402/02/13
3525,"539,340","536,110","540,100","536,840",-,-,2023/05/04,1402/02/14
3526,"536,935","536,840","537,030","536,840",3470,0.65%,2023/05/05,1402/02/15
3527,"534,060","527,300","535,100","533,370",7940,1.51%,2023/05/06,1402/02/16
3528,"526,080","524,300","529,100","525,430",8610,1.64%,2023/05/07,1402/02/17
3529,"525,540","525,300","534,100","534,040",2200,0.41%,2023/05/08,1402/02/18
3530,"531,850","531,300","536,100","531,840",2330,0.44%,2023/05/09,1402/02/19
3531,"532,080","525,300","533,100","529,510",850,0.16%,2023/05/10,1402/02/20
3532,"530,510","528,830","532,100","530,360",-,-,2023/05/11,1402/02/21
3533,"530,360","530,360","530,360","530,360",9460,1.82%,2023/05/12,1402/02/22
3534,"519,080","518,800","522,600","520,900",6830,1.33%,2023/05/13,1402/02/23
3535,"524,390","512,800","524,600","514,070",5980,1.16%,2023/05/14,1402/02/24
3536,"515,530","514,300","520,600","520,050",-,-,2023/05/15,1402/02/25
3537,"520,050","520,050","520,050","520,050",9200,1.8%,2023/05/16,1402/02/26
3538,"514,100","509,300","514,300","510,850",130,0.03%,2023/05/17,1402/02/27
3539,"511,700","509,500","512,100","510,980",-,-,2023/05/18,1402/02/28
3540,"510,980","510,980","510,980","510,980",2550,0.5%,2023/05/19,1402/02/29
3541,"510,890","508,800","514,600","513,530",3950,0.77%,2023/05/20,1402/02/30
3542,"514,600","514,300","521,600","517,480",3880,0.75%,2023/05/21,1402/02/31
3543,"521,410","520,800","524,100","521,360",880,0.17%,2023/05/22,1402/03/01
3544,"522,890","519,300","523,600","520,480",7420,1.45%,2023/05/23,1402/03/02
3545,"520,610","512,840","521,100","513,060",1260,0.25%,2023/05/24,1402/03/03
3546,"512,530","512,300","514,600","514,320",-,-,2023/05/25,1402/03/04
3547,"514,320","514,320","514,320","514,320",3530,0.69%,2023/05/26,1402/03/05
3548,"516,290","516,100","527,800","517,850",2730,0.53%,2023/05/27,1402/03/06
3549,"517,660","514,900","517,900","515,120",2050,0.4%,2023/05/28,1402/03/07
3550,"512,630","511,900","518,100","517,170",4650,0.91%,2023/05/29,1402/03/08
3551,"511,900","511,800","514,600","512,520",4180,0.82%,2023/05/30,1402/03/09
3552,"508,440","507,300","510,600","508,340",2550,0.5%,2023/05/31,1402/03/10
3553,"512,390","508,800","512,400","510,890",-,-,2023/06/01,1402/03/11
3554,"510,890","510,890","510,890","510,890",660,0.13%,2023/06/02,1402/03/12
3555,"509,320","506,300","510,230","510,230",3740,0.74%,2023/06/03,1402/03/13
3556,"506,490","506,490","506,490","506,490",1500,0.3%,2023/06/04,1402/03/14
3557,"508,870","507,300","517,900","507,990",13600,2.75%,2023/06/06,1402/03/16
3558,"506,540","494,110","506,540","494,390",3550,0.72%,2023/06/07,1402/03/17
3559,"496,540","489,300","496,600","490,840",-,-,2023/06/08,1402/03/18
3560,"490,840","490,840","490,840","490,840",2550,0.52%,2023/06/09,1402/03/19
3561,"494,080","492,700","496,100","493,390",23560,5.01%,2023/06/10,1402/03/20
3562,"490,200","468,610","491,900","469,830",11920,2.54%,2023/06/11,1402/03/21
3563,"473,160","470,600","482,900","481,750",17060,3.54%,2023/06/12,1402/03/22
3564,"484,350","484,100","499,900","498,810",10260,2.1%,2023/06/13,1402/03/23
3565,"493,090","484,600","498,900","488,550",450,0.09%,2023/06/14,1402/03/24
3566,"486,260","486,100","488,400","488,100",-,-,2023/06/15,1402/03/25
3567,"488,100","488,010","488,100","488,100",5080,1.04%,2023/06/16,1402/03/26
3568,"494,370","491,600","499,400","493,180",1200,0.24%,2023/06/17,1402/03/27
3569,"495,770","491,750","495,900","491,980",5140,1.06%,2023/06/18,1402/03/28
3570,"489,640","485,300","489,800","486,840",2550,0.52%,2023/06/19,1402/03/29
3571,"486,170","485,120","490,400","489,390",3660,0.75%,2023/06/20,1402/03/30
3572,"486,680","485,600","488,900","485,730",11400,2.35%,2023/06/21,1402/03/31
3573,"495,600","494,100","497,400","497,130",-,-,2023/06/22,1402/04/01
3574,"497,130","497,130","497,130","497,130",11480,2.31%,2023/06/23,1402/04/02
3575,"500,370","497,500","508,680","508,610",9210,1.84%,2023/06/24,1402/04/03
3576,"501,560","497,410","502,200","499,400",1590,0.32%,2023/06/25,1402/04/04
3577,"498,200","495,600","499,900","497,810",4990,1.01%,2023/06/26,1402/04/05
3578,"499,320","492,600","499,400","492,820",590,0.12%,2023/06/27,1402/04/06
3579,"492,600","490,600","492,900","492,230",-,-,2023/06/28,1402/04/07
3580,"492,230","492,230","492,230","492,230",5990,1.22%,2023/06/29,1402/04/08
3581,"492,660","492,600","498,400","498,220",1120,0.22%,2023/07/01,1402/04/10
3582,"500,810","498,600","500,900","499,340",2660,0.53%,2023/07/02,1402/04/11
3583,"503,210","501,400","503,400","502,000",1250,0.25%,2023/07/03,1402/04/12
3584,"502,140","498,300","502,200","500,750",200,0.04%,2023/07/04,1402/04/13
3585,"499,030","498,400","501,400","500,950",2180,0.44%,2023/07/05,1402/04/14
3586,"503,130","500,950","503,130","503,130",-,-,2023/07/06,1402/04/15
3587,"503,130","503,130","503,130","503,130",5990,1.2%,2023/07/07,1402/04/16
3588,"499,615","496,660","502,090","497,140",2490,0.5%,2023/07/08,1402/04/17
3589,"499,765","495,620","499,900","499,630",1340,0.27%,2023/07/09,1402/04/18
3590,"498,980","496,610","499,670","498,290",6830,1.39%,2023/07/10,1402/04/19
3591,"494,875","490,400","498,290","491,460",970,0.2%,2023/07/11,1402/04/20
3592,"492,900","489,620","493,370","492,430",180,0.04%,2023/07/12,1402/04/21
3593,"492,755","491,660","492,900","492,610",-,-,2023/07/13,1402/04/22
3594,"492,610","492,610","492,610","492,610",4220,0.86%,2023/07/14,1402/04/23
